Bought For My Wife,"
  Bought these for my wife and she absolutely loves them. She takes them to the gym, to work out around the neighborhood on her runs, and when she's cleaning around the house. Only complaints I hear from her is that sometimes, the headphones will just randomly connect to her iPhone OR only one headphone will connect while the other stays silent. She just disconnects and reconnects them to resolve this issue; apparently it is an issue a lot of people have but work through. Would buy again.
",5.0 out of 5 stars,Ross B.
Made for Apple Products,"
  This is my second pair of airpods. The first time around I had them paired with an apple device, needless to say they were flawless. Aside from the fit they were good, I'm no audiophile so the sound quality was great. My second pair I had paired With a Note 9 and after experiencing this you cant truly enjoy them. Many features lack such as in ear detection, the ability to chaged the tap features on the buds and the volume themselves. With my note 9 I would have issues of the volume of the buds lowering. And I don't mean my phone volume, I mean the actual buds volume. I didn't even know that the buds had a separate volume level, do they? To conclusion. If you have anything other than an iPhone then you should look elsewhere.
",4.0 out of 5 stars,Ray
Double tap function doesn't work well with youtube,"
  I love the sound quality and the ease of setting these up. They don't feel like anything in my ears, but are stable enough that I don't have to worry about them falling out if I'm working out! The wireless charging is great and they can be worn one at a time so I can charge one while wearing the other. I can hear what's going on around me while they're on. For me, I love it! There are very inexpensive silicone tips available to aid in noise cancelation, if that's not your thing. Also, when I wear hearing protection (ear plugs) I have to use 2 different sizes, because one ear is larger than the other. These fit both my ears equally well. Extremely comfortable. I can hardly feel I'm wearing them.",4.0 out of 5 stars,Kim
They know what they are doing,"
  After looking at numerous ""truly wireless"" headphones, reading the reviews, and in a total state of confusion, I finally went with the Apple AirPods for a few reasons. First, they were on sale on Amazon. Second, they had much better overall reviews. Third, I have never really had any problems out of Apple products.",5.0 out of 5 stars,Charles
Real Apple AirPods,"
  My fiancé got this for my birthday and it is a real 2s gen.",5.0 out of 5 stars,Pa
Do no buy these from here.,"
  After just two months my left ear bud stopped working.  I find out that they are probably refurbished and not new.  After spending an hour on the phone with amazon customer support and apple support I have to go into the store to possibly get a new pair of REFURBISHED pods.  It is DISGUSTING that you pay full price and after 2 months all you get are a used pair.  I stayed away from APPLE for years and just recently went with them with a XS max phone.  I wish i had just stayed with my android.  APPLE is a big company who does not care about you or your hard earned money.  Amazon is disappointed that the description does not even say refurbished.
",2.0 out of 5 stars,martha alsop
AMAZON PRIME  IS AMAZING,"
  Every once in a while you get a product that just does not work like it is suppose to work. This was, if you will excuse the pun...a bad APPLE. I went to the return place on the initial order and touched on maybe 3 issues  to describe the problem. This was Monday night about 8:45PM. Amazon Prime, in its' infinite striving to be the best in the industry, sent a label for the return and every direction I could possibly need to make this a completely seamless transaction. This was a Gift for our Granddaughters 13th Birthday and I felt terrible that it didi not work, but in less than 12 hours a box with Brand New AirPods was on my porch . When I picked up my granddaughter from school and the box with her new AirPods was sitting in her seat she smiled so big I think I could hear her happiness. That was more than worth the price. Thank you Amazon for making this brand new teenager so very happy. You're the BEST.
",1.0 out of 5 stars,VR
Should not have waited so long,"
  I was a hold out on the AirPods, but after my kids each got a pair and told me how much they love them I had to get some. They are well worth the money. Easiest set up ever. Open the case and hold next to the phone and you are set to go. They fit just like the wired apple earbuds, but no wires.  I have also noticed that when I open the Amazon app when I am listening to apple music it temporarily pauses the music on my phone.  I do not have Amazon music so I am not sure if that works with AirPods or not, but I am going to go with what other reviews say and go with NO so if you  listen to Amazon music you will have to make a different choice when using AirPods.  I do have small ears and losing these was a fear of mine, since the regular ear buds fall out, so I did purchase the silicone cover with the ear hook and that was a smart choice.  I have never felt like these will fall out with the silicone.  I also purchased a protective case to keep the wireless charging case from getting scratched.
",5.0 out of 5 stars,Ann
"Great sound quality on calls, great battery life","
  I take calls nearly every day, in a context where exceptional sound quality really matters, and I spend a great deal of time on most calls, so I've tried literally dozens of products for a comfortable, hands-free experience that allows me to focus on the interactions - not stuck dealing with technology.  I've tried the best and the most expensive products around.  Better than almost all *wired* products (but wired is so problematic at times - thus all the experimenting with wireless options).  I spent hundreds of dollars on one popular product (begins with a B), alone.  From the start, I couldn't use that set for calls due to callers' complaints about the sound.  I use it for music and for noise canceling when yard workers are out with their loud equipment, but I don't use it for calls - ever.  My Air pods are by far the best.  Everyone I've asked, and who knows the difference from calling me over the years, agrees.  Oh, also, Google Maps has no problem taking addresses by voice using an Air pod (one piece for driving; it's the law), whereas my tranyas made voice address navigating impossible.  I'd have to unpair them, then use speaker to give Google Maps the address, then pair them (well, it - the one piece while driving) again.  Not with air pods.  They get it right every time.  The air pods are also comfortable for hours , and stay in well with normal use (they're even ok for side sleeping; rarely, one will fall out overnight).
",5.0 out of 5 stars,Penelope Silke
No me gusta me roben,"
  Lo pusieron en mi puerta y le tiraron una foto simulando me lo entregaron y me lo robaron cuando vi la foto en mi teléfono abrí mi puerta de una vez xk lo estaba esperando con tanta emoción , y ya no estaba , espero aparezcan .
",1.0 out of 5 stars,Milagros Ramírez
Find a better pair for similar price,"
  The product needs no explanation, but here is why I did not like it",2.0 out of 5 stars,MG
Worth the money,"
  Loved the AirPods 2 and a definite upgrade from previous Bluetooth earbuds. Really like that they turn on automatically and I can use just one that add the second if needed for better sound quality.  Highly recommend adding the aha plastic cases which allows wireless charging without removing them.",5.0 out of 5 stars,RMH
Wrong Product - Risky!,"
  I ordered these, and expect a long time to get them (even with prime)",1.0 out of 5 stars,giovanv
No volume control on the AirPods....must use device control,"
  The one MAJOR drawback is that there is no volume control on the pods themselves.....you must use your mobile device to adjust volume which seems pretty ridiculous. You can set things up so that you can pause play with a double tap on either the right or left pod, but still no volume control.",3.0 out of 5 stars,NT
It works great,"
  Much improved from original version.  Connects faster.  Not sure if it sounds any better the before.
",5.0 out of 5 stars,Mark C.
Great audio quality from a name you know,"
  One of the things I've always liked about the Apple earbuds is that they deliver pretty decent low end frequencies.  A lot of the other branded earbuds didn't really seem to satisfy this request.  I listen to all kinds of music - alternative, metal, rap, country, and even classical.  Having earbuds that provide a fuller range are a necessity.  The wired ones fit the bill there - so how well do the wireless ones hold up?  Excellently.  I've not really heard any degradation of audio going to the Airpods.",5.0 out of 5 stars,A. Beach
Ok.  I decided to try these.,"
  Originally I was going to avoid these. I avoid first releases as they tend to have problems. It also seemed like Apple was simply trying to avoid paying for the right to use the connection. Main reason; it seemed they could be lost really easy.",4.0 out of 5 stars,Mathew A. Shember
I finally decided to treat myself for my birthday,"
  I always thought that these were too expensive and I couldn't justify spending that much money on earbuds.  I have used the wired version in the past when they come with a new phone but that seems like a thing of the past.  I have a pair of Soundcore wireless earbuds with charging case that I spent $100 on and they are very nice and comparable to the Apple version.  However, the problem with the Soundcore earbuds is that they are very sensitive and the slightest adjustment in your ear causes them to skip songs or pause songs etc.  They also use those rubber end caps that never really seem to sit quite right in my ear and if I'm moving around they tend to fall out.  The Apple airpods fit perfectly and stay put in my ear without me worrying if they are going to fall out.  I'm glad I spent the money and wish I had done it a long time ago!
",5.0 out of 5 stars,RJ
